position,load,time,T_oven,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4,T_room
-0.132,-2.004,44025.546,100.657,79.59,78.038,71.823,41.913,35.371,34.98,23.798
-0.132,-2.003,44025.628,100.657,79.59,78.038,71.823,41.913,35.371,34.98,23.798
-0.132,-2.001,44025.737,100.657,79.59,78.038,71.823,41.913,35.371,34.98,23.798
-0.135,-2,44025.827,100.657,79.59,78.038,71.823,41.913,35.371,34.98,23.798
-0.137,-1.995,44025.93,100.657,79.59,78.038,71.823,41.913,35.371,34.98,23.798
-0.135,-2.01,44026.03,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.133,-2.001,44026.129,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.133,-2.003,44026.226,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.132,-2.004,44026.333,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.132,-2.002,44026.426,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.133,-2.003,44026.536,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.136,-1.988,44026.63,100.649,79.592,78.047,71.831,41.913,35.358,34.979,23.73
-0.135,-2.002,44026.727,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.134,-2.024,44026.841,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.133,-2.001,44026.928,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.132,-2.003,44027.034,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.131,-2.001,44027.131,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.132,-2.001,44027.227,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.134,-2,44027.33,100.644,79.611,78.061,71.843,41.925,35.368,34.991,23.711
-0.137,-1.952,44027.442,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.135,-2.005,44027.535,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.134,-1.999,44027.63,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.133,-2.005,44027.727,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.133,-2.003,44027.838,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.132,-1.998,44027.927,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.133,-2.002,44028.036,100.65,79.617,78.072,71.846,41.925,35.369,34.976,23.697
-0.137,-1.999,44028.128,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.136,-2.005,44028.229,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.134,-2.021,44028.331,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.133,-2.002,44028.439,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.133,-2.003,44028.53,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.132,-2.002,44028.634,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.133,-2.001,44028.732,100.641,79.642,78.09,71.869,41.939,35.374,34.996,23.741
-0.134,-2.002,44028.827,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.136,-1.978,44028.933,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.134,-2.001,44029.034,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.134,-2.002,44029.133,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.133,-2.004,44029.227,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.132,-2.001,44029.343,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.132,-2,44029.426,100.643,79.655,78.102,71.883,41.931,35.377,34.99,23.708
-0.133,-2.003,44029.534,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.137,-1.999,44029.633,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.136,-1.999,44029.73,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.135,-2.017,44029.832,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.133,-2.004,44029.927,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.133,-2.001,44030.029,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.133,-2,44030.132,100.657,79.678,78.129,71.896,41.947,35.389,35.001,23.717
-0.133,-2.002,44030.23,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.134,-2.003,44030.337,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.136,-1.986,44030.427,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.135,-2.002,44030.528,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.134,-2.036,44030.633,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.133,-2.003,44030.728,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.133,-1.999,44030.827,100.653,79.699,78.151,71.922,41.944,35.394,35.014,23.694
-0.133,-2,44030.929,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.133,-2,44031.03,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.135,-1.999,44031.131,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.137,-1.967,44031.227,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.136,-2.008,44031.33,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.134,-2.003,44031.428,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.133,-2,44031.539,100.648,79.698,78.147,71.915,41.937,35.383,34.991,23.651
-0.133,-1.995,44031.628,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.133,-2.003,44031.736,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.134,-2.001,44031.827,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.143,-1.992,44031.93,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.136,-1.998,44032.031,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.135,-2.039,44032.133,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.134,-2.002,44032.227,100.645,79.71,78.157,71.928,41.944,35.372,34.997,23.758
-0.133,-1.999,44032.328,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.132,-2.002,44032.427,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.133,-2.002,44032.531,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.135,-2,44032.631,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.137,-1.95,44032.727,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.135,-2.005,44032.841,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.134,-2,44032.928,100.65,79.724,78.183,71.941,41.951,35.388,35.004,23.737
-0.133,-2,44033.028,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.133,-2.001,44033.132,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.133,-2.003,44033.233,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.133,-2.001,44033.326,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.138,-1.994,44033.432,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.137,-2.002,44033.535,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.135,-2.021,44033.629,100.648,79.746,78.197,71.956,41.958,35.397,35.021,23.733
-0.134,-2,44033.728,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.133,-2.001,44033.838,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.133,-2,44033.928,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.133,-2.002,44034.028,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.134,-1.999,44034.132,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.137,-1.966,44034.231,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.133,-2.005,44034.33,100.657,79.759,78.206,71.973,41.966,35.392,35.017,23.727
-0.134,-2,44034.427,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.133,-2.001,44034.529,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.132,-2.002,44034.642,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.133,-2.002,44034.727,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.134,-2,44034.831,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.143,-1.994,44034.935,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.135,-2.002,44035.031,100.654,79.769,78.229,71.979,41.967,35.393,35.017,23.738
-0.134,-2.042,44035.135,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.133,-2.001,44035.228,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.133,-2.002,44035.328,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.132,-2.003,44035.427,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.133,-2,44035.527,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.136,-1.999,44035.628,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.137,-1.992,44035.728,100.659,79.784,78.238,71.991,41.968,35.414,35.014,23.619
-0.136,-2.009,44035.829,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.134,-2.001,44035.928,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.133,-2,44036.028,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.132,-2.003,44036.129,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.132,-1.997,44036.228,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.134,-1.999,44036.328,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.136,-1.977,44036.429,100.658,79.796,78.244,72.011,41.972,35.403,35.029,23.574
-0.134,-2.004,44036.528,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.134,-2.001,44036.631,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.133,-1.998,44036.734,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.132,-1.997,44036.866,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.132,-2.001,44036.927,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.133,-2,44037.036,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.137,-1.998,44037.13,100.649,79.81,78.256,72.018,41.969,35.398,35.015,23.584
-0.135,-2,44037.234,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.134,-2.022,44037.334,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.133,-1.999,44037.433,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.132,-2.001,44037.53,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.132,-2.002,44037.63,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.133,-2.001,44037.732,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.134,-1.999,44037.849,100.658,79.82,78.281,72.029,41.976,35.404,35.027,23.621
-0.136,-1.946,44037.953,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.135,-2.005,44038.026,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.133,-1.999,44038.133,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.132,-2.001,44038.261,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.133,-2.002,44038.357,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.132,-2,44038.427,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.133,-1.996,44038.531,100.665,79.832,78.291,72.036,41.98,35.406,35.027,23.559
-0.135,-1.985,44038.634,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.134,-2.002,44038.731,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.134,-2.025,44038.832,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.132,-2,44038.932,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.131,-2,44039.034,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.132,-2.001,44039.131,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.132,-2,44039.233,100.656,79.846,78.307,72.056,41.982,35.42,35.032,23.527
-0.135,-1.999,44039.337,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.137,-1.996,44039.427,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.134,-2.013,44039.547,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.133,-2.001,44039.629,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.132,-2.001,44039.728,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.132,-2.002,44039.833,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.133,-2,44039.931,100.655,79.877,78.326,72.071,41.983,35.418,35.032,23.581
-0.132,-2.001,44040.029,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.138,-1.993,44040.137,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.135,-2,44040.232,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.134,-2.034,44040.349,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.133,-2.002,44040.441,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.132,-2.002,44040.528,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.132,-2,44040.63,100.661,79.884,78.339,72.081,42.002,35.424,35.047,23.539
-0.132,-2,44040.731,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.134,-2,44040.837,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.136,-1.947,44040.931,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.134,-2.003,44041.031,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.133,-1.999,44041.128,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.133,-1.999,44041.229,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.133,-2,44041.337,100.666,79.892,78.354,72.094,42.001,35.426,35.037,23.468
-0.132,-1.998,44041.433,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.133,-2.001,44041.53,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.139,-1.996,44041.631,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.135,-1.999,44041.728,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.134,-2.027,44041.832,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.132,-1.999,44041.932,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.132,-1.999,44042.029,100.66,79.919,78.362,72.106,42.019,35.435,35.044,23.504
-0.132,-1.998,44042.131,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.132,-1.999,44042.231,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.135,-1.998,44042.329,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.136,-1.975,44042.431,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.135,-2.006,44042.53,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.134,-2,44042.635,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.133,-2.001,44042.737,100.669,79.943,78.382,72.124,42.028,35.445,35.051,23.552
-0.132,-1.999,44042.829,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.132,-1.998,44042.934,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.133,-1.999,44043.028,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.137,-1.98,44043.129,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.134,-1.998,44043.237,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.134,-1.999,44043.328,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.133,-2.001,44043.43,100.668,79.928,78.391,72.13,42.006,35.43,35.045,23.568
-0.132,-1.999,44043.54,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.132,-1.996,44043.639,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.133,-2,44043.729,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.136,-1.997,44043.831,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.137,-1.999,44043.93,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.135,-2.013,44044.029,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.133,-2,44044.128,100.666,79.957,78.413,72.144,42.015,35.441,35.051,23.616
-0.132,-1.998,44044.228,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.132,-1.998,44044.337,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.133,-2.001,44044.432,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.134,-2.001,44044.527,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.136,-1.983,44044.629,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.134,-1.997,44044.73,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.134,-2,44044.838,100.667,79.971,78.42,72.158,42.026,35.434,35.061,23.625
-0.133,-2,44044.938,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.132,-1.998,44045.028,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.132,-1.999,44045.127,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.133,-2,44045.229,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.138,-1.992,44045.335,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.136,-1.998,44045.43,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.135,-2.031,44045.533,100.667,79.98,78.437,72.177,42.031,35.449,35.063,23.486
-0.134,-2,44045.629,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.133,-1.998,44045.737,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.132,-1.998,44045.837,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.133,-2.001,44045.935,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.135,-1.997,44046.035,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.137,-1.966,44046.129,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.136,-2.007,44046.228,100.658,79.989,78.451,72.184,42.028,35.443,35.051,23.408
-0.134,-1.997,44046.329,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.133,-1.997,44046.433,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.133,-1.999,44046.529,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.133,-1.999,44046.63,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.134,-2.001,44046.735,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.137,-1.974,44046.833,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.134,-1.999,44046.929,100.671,80.004,78.461,72.2,42.042,35.449,35.064,23.434
-0.134,-1.999,44047.034,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.133,-1.999,44047.133,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.133,-1.999,44047.242,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.133,-1.998,44047.328,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.134,-1.999,44047.429,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.134,-1.987,44047.529,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.135,-1.997,44047.631,100.668,80.022,78.478,72.208,42.042,35.45,35.079,23.505
-0.135,-2.026,44047.731,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.133,-1.999,44047.831,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.133,-1.997,44047.931,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.133,-1.999,44048.044,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.133,-1.999,44048.13,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.137,-1.996,44048.229,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.137,-1.997,44048.333,100.661,80.022,78.489,72.214,42.04,35.459,35.071,23.552
-0.135,-2.019,44048.447,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.134,-2,44048.557,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.133,-1.999,44048.63,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.133,-1.997,44048.731,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.133,-2.001,44048.83,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.135,-1.999,44048.931,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.137,-1.941,44049.033,100.665,80.036,78.499,72.221,42.041,35.453,35.062,23.671
-0.136,-2.005,44049.131,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.134,-1.999,44049.228,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.133,-1.999,44049.335,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.133,-1.998,44049.431,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.133,-2,44049.533,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.134,-1.997,44049.629,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.137,-1.98,44049.729,100.666,80.053,78.52,72.237,42.06,35.458,35.084,23.67
-0.134,-2,44049.836,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.134,-2,44049.933,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.133,-2,44050.031,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.133,-1.998,44050.13,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.133,-2,44050.23,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.133,-2,44050.336,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.14,-1.992,44050.444,100.675,80.068,78.535,72.26,42.063,35.458,35.087,23.663
-0.136,-1.999,44050.534,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.135,-2.04,44050.629,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.133,-2,44050.74,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.133,-1.998,44050.831,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.132,-1.999,44050.953,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.133,-2,44051.028,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.138,-1.993,44051.13,100.667,80.082,78.537,72.259,42.06,35.477,35.078,23.641
-0.135,-1.998,44051.232,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.134,-2.045,44051.331,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.133,-2,44051.436,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.132,-2,44051.539,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.133,-1.998,44051.63,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.133,-2.001,44051.728,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.136,-1.997,44051.83,100.66,80.097,78.559,72.282,42.072,35.47,35.099,23.637
-0.136,-1.998,44051.929,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.134,-2.02,44052.033,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.133,-2,44052.129,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.133,-1.999,44052.233,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.132,-1.997,44052.332,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.133,-1.999,44052.431,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.135,-2.001,44052.534,100.665,80.1,78.564,72.288,42.08,35.475,35.09,23.643
-0.136,-1.991,44052.634,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.137,-2.007,44052.737,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.133,-2,44052.832,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.132,-2,44052.94,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.132,-1.999,44053.032,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.132,-1.998,44053.131,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.134,-1.999,44053.231,100.676,80.119,78.581,72.301,42.085,35.466,35.09,23.662
-0.136,-1.953,44053.334,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.135,-2.002,44053.43,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.133,-2,44053.535,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.133,-1.997,44053.629,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.133,-1.999,44053.73,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.133,-1.999,44053.832,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.133,-2,44053.931,100.671,80.137,78.603,72.316,42.098,35.491,35.101,23.665
-0.136,-1.975,44054.032,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.133,-1.999,44054.129,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.133,-2,44054.229,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.133,-2,44054.328,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.132,-1.998,44054.444,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.132,-1.998,44054.531,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.133,-1.999,44054.629,100.667,80.142,78.607,72.324,42.092,35.485,35.088,23.657
-0.135,-1.984,44054.73,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
-0.133,-1.997,44054.833,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
-0.133,-1.998,44054.932,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
-0.132,-2.001,44055.029,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
-0.132,-2,44055.129,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
-0.132,-1.998,44055.235,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
-0.133,-2,44055.332,100.672,80.16,78.629,72.335,42.098,35.488,35.104,23.564
