pos	load		time			T_oven	T_Cu1	T_Cu2	T_Inco1	T_Inco2	T_Cu3	T_Cu4			
-6.174	-0.02	0	39488.906	0	272	157.615	131.752	129.457	119.726	95.602	85.714	84.967	2301.274	2301.274	2301.274
-6.173	-0.02	0	39489.016	0	272	157.615	131.752	129.457	119.726	95.602	85.714	84.967	2301.274	2301.274	2301.274
-6.17	-0.02	0	39489.113	0	272	157.615	131.752	129.457	119.726	95.602	85.714	84.967	2301.274	2301.274	2301.274
-6.164	-0.02	0	39489.21	0	272	157.615	131.752	129.457	119.726	95.602	85.714	84.967	2301.274	2301.274	2301.274
-6.164	-0.02	0	39489.31	0	272	157.615	131.752	129.457	119.726	95.602	85.714	84.967	2301.274	2301.274	2301.274
-6.173	-0.02	0	39489.423	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.18	-0.02	0	39489.51	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.186	-0.019	0	39489.62	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.192	-0.02	0	39489.707	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.194	-0.02	0	39489.808	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.194	-0.021	0	39489.916	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.193	-0.023	0	39490.009	0	272	157.62	131.699	129.39	119.696	95.669	85.778	85.014	2301.266	2301.266	2301.266
-6.19	-0.024	0	39490.146	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.184	-0.028	0	39490.208	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.18	-0.032	0	39490.309	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.183	-0.033	0	39490.414	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.19	-0.035	0	39490.51	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.196	-0.036	0	39490.608	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.2	-0.036	0	39490.708	0	272	157.643	131.632	129.331	119.679	95.726	85.809	85.032	2301.26	2301.26	2301.26
-6.204	-0.039	0	39490.817	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.205	-0.041	0	39490.908	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.205	-0.044	0	39491.014	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.203	-0.047	0	39491.113	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.2	-0.049	0	39491.209	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.192	-0.048	0	39491.318	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.19	-0.05	0	39491.408	0	272	157.644	131.576	129.278	119.651	95.804	85.845	85.056	2301.273	2301.273	2301.273
-6.198	-0.052	0	39491.513	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.204	-0.051	0	39491.609	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.21	-0.053	0	39491.708	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.212	-0.055	0	39491.81	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.214	-0.056	0	39491.908	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.214	-0.055	0	39492.01	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.213	-0.057	0	39492.11	0	272	157.656	131.53	129.224	119.62	95.883	85.853	85.042	2301.27	2301.27	2301.27
-6.208	-0.058	0	39492.21	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.203	-0.061	0	39492.31	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.199	-0.063	0	39492.411	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.202	-0.063	0	39492.512	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.209	-0.064	0	39492.62	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.215	-0.065	0	39492.708	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.219	-0.066	0	39492.809	0	272	157.663	131.491	129.164	119.586	95.95	85.86	85.03	2301.265	2301.265	2301.265
-6.222	-0.067	0	39492.907	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.224	-0.068	0	39493.01	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.224	-0.069	0	39493.125	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.22	-0.07	0	39493.21	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.216	-0.07	0	39493.317	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.209	-0.071	0	39493.437	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.207	-0.072	0	39493.507	0	272	157.651	131.473	129.095	119.556	96.024	85.862	85.038	2301.262	2301.262	2301.262
-6.216	-0.073	0	39493.61	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.222	-0.075	0	39493.715	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.229	-0.076	0	39493.81	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.231	-0.077	0	39493.908	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.231	-0.078	0	39494.008	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.232	-0.078	0	39494.11	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.229	-0.078	0	39494.207	0	272	157.631	131.48	129.045	119.529	96.079	85.857	85.039	2301.262	2301.262	2301.262
-6.225	-0.079	0	39494.312	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.217	-0.08	0	39494.408	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.216	-0.08	0	39494.511	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.219	-0.083	0	39494.615	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.226	-0.082	0	39494.713	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.23	-0.083	0	39494.844	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.233	-0.086	0	39494.909	0	272	157.608	131.519	128.997	119.495	96.131	85.865	85.039	2301.262	2301.262	2301.262
-6.236	-0.086	0	39495.008	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.235	-0.085	0	39495.11	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.234	-0.088	0	39495.21	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.229	-0.086	0	39495.313	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.227	-0.088	0	39495.41	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.218	-0.089	0	39495.512	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.216	-0.09	0	39495.619	0	272	157.566	131.583	128.949	119.458	96.165	85.876	85.056	2301.262	2301.262	2301.262
-6.225	-0.092	0	39495.709	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.231	-0.096	0	39495.811	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.235	-0.098	0	39495.908	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.237	-0.098	0	39496.009	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.238	-0.1	0	39496.111	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.238	-0.101	0	39496.214	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.235	-0.104	0	39496.311	0	272	157.539	131.628	128.923	119.421	96.192	85.883	85.056	2301.262	2301.262	2301.262
-6.231	-0.103	0	39496.411	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.224	-0.104	0	39496.544	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.22	-0.104	0	39496.606	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.223	-0.104	0	39496.712	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.229	-0.107	0	39496.811	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.234	-0.109	0	39496.91	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.239	-0.109	0	39497.012	0	272	157.512	131.684	128.889	119.382	96.224	85.901	85.065	2301.278	2301.278	2301.278
-6.24	-0.111	0	39497.109	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.24	-0.112	0	39497.208	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.239	-0.112	0	39497.307	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.236	-0.114	0	39497.412	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.232	-0.115	0	39497.511	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.224	-0.115	0	39497.61	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.221	-0.117	0	39497.711	0	272	157.479	131.735	128.871	119.343	96.244	85.908	85.07	2301.281	2301.281	2301.281
-6.227	-0.117	0	39497.811	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.233	-0.114	0	39497.928	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.237	-0.113	0	39498.011	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.24	-0.115	0	39498.108	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.241	-0.115	0	39498.212	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.242	-0.117	0	39498.31	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.24	-0.115	0	39498.415	0	272	157.454	131.769	128.853	119.283	96.268	85.908	85.063	2301.266	2301.266	2301.266
-6.236	-0.117	0	39498.508	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.234	-0.118	0	39498.613	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.223	-0.116	0	39498.711	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.222	-0.117	0	39498.809	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.229	-0.117	0	39498.913	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.234	-0.118	0	39499.008	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.238	-0.119	0	39499.112	0	272	157.431	131.819	128.84	119.253	96.289	85.921	85.074	2301.273	2301.273	2301.273
-6.241	-0.119	0	39499.21	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.242	-0.12	0	39499.31	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.242	-0.119	0	39499.423	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.24	-0.12	0	39499.511	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.236	-0.122	0	39499.621	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.234	-0.122	0	39499.71	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.223	-0.121	0	39499.811	0	272	157.407	131.85	128.834	119.217	96.307	85.925	85.083	2301.274	2301.274	2301.274
-6.225	-0.121	0	39499.913	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.231	-0.121	0	39500.02	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.236	-0.121	0	39500.11	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.24	-0.121	0	39500.209	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.242	-0.122	0	39500.311	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.242	-0.12	0	39500.408	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.242	-0.122	0	39500.508	0	272	157.387	131.878	128.817	119.185	96.327	85.929	85.074	2301.269	2301.269	2301.269
-6.239	-0.123	0	39500.624	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.235	-0.124	0	39500.711	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.227	-0.125	0	39500.811	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.223	-0.125	0	39500.909	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.229	-0.125	0	39501.008	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.234	-0.125	0	39501.111	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.238	-0.125	0	39501.208	0	272	157.37	131.896	128.821	119.161	96.347	85.929	85.095	2301.266	2301.266	2301.266
-6.241	-0.125	0	39501.318	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.243	-0.126	0	39501.411	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.243	-0.126	0	39501.519	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.242	-0.127	0	39501.607	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.239	-0.128	0	39501.715	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.235	-0.13	0	39501.822	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.227	-0.131	0	39501.908	0	272	157.36	131.92	128.825	119.132	96.364	85.942	85.106	2301.267	2301.267	2301.267
-6.223	-0.13	0	39502.016	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.229	-0.128	0	39502.113	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.235	-0.129	0	39502.21	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.239	-0.13	0	39502.31	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.242	-0.131	0	39502.409	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.243	-0.134	0	39502.515	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.244	-0.134	0	39502.615	0	272	157.339	131.947	128.83	119.12	96.388	85.957	85.114	2301.27	2301.27	2301.27
-6.242	-0.134	0	39502.714	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.239	-0.135	0	39502.81	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.236	-0.135	0	39502.938	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.226	-0.138	0	39503.008	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.225	-0.14	0	39503.109	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.233	-0.138	0	39503.21	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.239	-0.139	0	39503.309	0	272	157.319	131.955	128.833	119.097	96.403	85.964	85.119	2301.262	2301.262	2301.262
-6.243	-0.14	0	39503.413	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.247	-0.14	0	39503.518	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.249	-0.141	0	39503.631	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.249	-0.144	0	39503.712	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.248	-0.148	0	39503.847	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.245	-0.153	0	39503.908	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.25	-0.157	0	39504.016	0	272	157.314	131.976	128.824	119.079	96.4	85.973	85.126	2301.255	2301.255	2301.255
-6.235	-0.163	0	39504.109	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.237	-0.167	0	39504.214	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.245	-0.171	0	39504.314	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.251	-0.176	0	39504.415	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.257	-0.182	0	39504.509	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.26	-0.186	0	39504.611	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.261	-0.191	0	39504.712	0	272	157.305	132.003	128.851	119.079	96.433	85.992	85.143	2301.281	2301.281	2301.281
-6.261	-0.196	0	39504.812	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.26	-0.201	0	39504.909	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.257	-0.206	0	39505.017	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.25	-0.211	0	39505.122	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.247	-0.216	0	39505.21	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.253	-0.224	0	39505.309	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.26	-0.229	0	39505.416	0	272	157.277	132.022	128.85	119.057	96.429	86.003	85.148	2301.27	2301.27	2301.27
-6.266	-0.236	0	39505.51	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.27	-0.242	0	39505.607	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.274	-0.249	0	39505.711	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.275	-0.255	0	39505.814	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.275	-0.261	0	39505.918	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.273	-0.266	0	39506.01	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.27	-0.271	0	39506.117	0	272	157.245	132.036	128.843	119.014	96.407	85.987	85.137	2301.244	2301.244	2301.244
-6.263	-0.277	0	39506.227	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.261	-0.284	0	39506.31	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.262	-0.29	0	39506.409	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.271	-0.297	0	39506.524	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.277	-0.303	0	39506.609	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.281	-0.31	0	39506.708	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.285	-0.317	0	39506.809	0	272	157.226	132.066	128.848	118.966	96.403	85.989	85.141	2301.252	2301.252	2301.252
-6.288	-0.323	0	39506.928	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
-6.288	-0.328	0	39507.012	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
-6.287	-0.334	0	39507.108	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
-6.286	-0.34	0	39507.212	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
-6.285	-0.348	0	39507.313	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
-6.277	-0.357	0	39507.409	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
-6.276	-0.362	0	39507.515	0	272	157.211	132.104	128.867	118.936	96.404	86	85.146	2301.265	2301.265	2301.265
